trait_1,trait_2,trait_3,trait_4,trait_5,trait_6,trait_7,trait_8,trait_9,trait_10,anomaly
-0.1314731498577759,-0.9184705692324053,-0.38054145957627405,-0.8947672383659603,-1.1725363103714688,-0.16780615314001213,-1.2019641192166233,1.9976716660308669,0.1361786478067003,-1.7508701307876975,0.0
1.128980836599262,1.3624031785068451,1.1598348385176942,-1.0893664807610353,-1.6103341146984589,-0.19248295947027405,-1.191393203602585,-0.7813834229814749,0.9451778735359292,0.920298815248765,0.0
-0.4124824533952765,-0.5228042666812088,-3.019965655605573,-0.016346938062311984,1.2234839436512945,0.8929513949693615,0.38212991848142547,0.49724489276478534,0.8289640978597924,-0.6878079859738438,0.0
0.3248236332311135,-0.945873799409606,0.4268775517428901,-0.8490696966659349,-0.35395176576245185,1.294088716583934,0.17795875705595,0.6281175039808949,-1.1291725184809416,0.7125443090572912,0.0
0.6377249633900749,-0.21285941855649987,0.1796440273883059,-0.26519850824625363,0.3147097732868728,-0.33082973795782517,0.291147286096314,1.9846344847376394,-1.2185780615350943,-1.0805923038226626,0.0
-1.250376852285624,0.44284332242956276,1.579931612347755,-0.29315996071526884,-0.821852712609039,0.26986387722694505,1.4691428590374362,0.9873316622702911,0.24825591075905243,0.7378292831593415,0.0
0.5924595618513953,0.13652765534453407,0.46383202216204716,-0.8681307549026985,0.5776714858251497,-1.6508925172674531,1.031084397792187,0.444835226408861,-1.2819571136666301,-1.3542951719655503,0.0
-0.5575706724797438,-1.1386311358815866,-0.1313530523328332,0.38823848067713707,-1.3733576622125754,0.013521947110123646,-1.1517032194327805,-0.7234217072962104,0.3824214186799354,-0.48723777850207833,0.0
0.227102684483999,1.5552671210363904,-1.4173803771725997,-0.9564336737282143,-1.1358503521936067,0.7119139904010802,-0.010942997319073172,0.1942643074004473,-1.0360490757530698,-0.7222772945751155,0.0
0.4411655129831782,0.8768248758497111,-0.19346657032732245,1.616903955690078,0.8746879179253759,1.053648505933129,-1.4607823613926119,1.6793633558843577,0.5034165673435442,1.973579192269023,0.0
0.13813692643064382,-2.3593265819433165,-0.0806404487084028,-0.14298152133855843,0.6543832462441427,-0.6454972270858161,0.4912001956181993,-0.2683582181973487,0.8026883723664808,-0.1116786437285891,0.0
-0.0241197764775649,-1.4736636442000324,-1.084003033164547,-0.5779426504109226,0.7512086323460173,-1.7884033905151928,0.33391573117448814,-1.7974121365387512,-0.7811948722816743,0.5306420173549042,0.0
0.7449747941555255,2.3848385505131904,-0.3206051219649511,-0.38638429026609084,-0.895094560835445,0.45722583105768944,1.426729994461505,0.6115900724589337,-1.5171679588780818,0.13509762002672082,0.0
0.7928293117819019,-0.5370318817965758,0.8153806347343531,-0.4623518852853091,0.91231760245501,-1.8105657062247669,0.6088462580300616,0.5790131699293132,1.7741432786355928,1.9362616116942406,0.0
0.26689927812012515,0.8822299613253971,1.0128223725849617,-0.34030037792190965,1.2962841120888855,-0.8504362764553249,-0.6431951340901548,-0.1731101294122504,-0.8750026911572919,1.8580147991715878,0.0
0.06142204800546122,0.4286307204193302,0.543188549249018,-0.5519592591192977,-1.3997366331491767,0.4283016529471845,0.6228012951903282,1.1273473259064424,0.29998865217056536,0.6327770762231841,0.0
0.19553942298926535,0.5618712652312324,0.701227749896605,-1.8533671203515065,0.2887643956881162,-0.6754102162163899,-0.18038125790108617,-0.6032909865708566,1.2275051821664935,1.3408629168538502,0.0
-0.6252785983104169,-0.7740566421845779,-0.20461487424033212,0.2166853666860335,-0.40652798171043625,0.6575656634239094,-1.0006644493660721,0.7174918679376682,-0.1637544628058706,1.4724540485006288,0.0
0.27616402511409643,-0.9742540893024536,0.11892730634831215,0.9314789920426573,-1.032598417518315,1.9309104602978617,-0.749751999488068,-1.3531325479778697,0.3344749806228664,-1.9875978787587354,0.0
1.274563215879997,-0.4283013652676076,0.20787517862979163,0.5034022790070071,-0.5077404349291652,-0.9755991932076739,0.43811968958993497,0.41850215023093407,1.6186286467890407,0.2875656596027766,0.0
-0.23231674982568584,1.0895820138845576,-0.4905037674355537,0.10124706920134069,-0.8057351455317576,-0.30080258280130906,0.6844488480635832,1.16066259202578,1.974160882709548,-1.7242049029912239,0.0
-1.7782613301515968,-0.5699246295852113,2.263734296887223,-0.5664622463018615,0.5927847482262426,-1.4151021823076473,0.8459630004271612,0.2588922799132053,0.07837464587409482,-2.0245713512571273,0.0
-2.722955884379637,-1.1174536372793995,1.7815826329367261,-0.8071386995664976,-0.5011374742949896,1.7387255948621003,1.5140468226278714,0.5417666293823992,0.7753807026826245,-0.21388104137575845,0.0
-1.1905218379199503,0.8816901228394218,0.21829268592144355,-0.23178429344521317,-1.727904595786914,0.6412265843517022,-0.018253381979401156,-0.1429229709680668,1.5869871390655235,0.39009450569561555,0.0
0.35719535387742796,-1.0842882376336098,-0.7346100299087661,-0.04500296013376779,0.4100117820759339,0.306181178555037,1.8928582370422147,-0.03915987442205922,-2.4449246790276966,-0.8661687970330738,0.0
-0.2276279855269032,0.46200741419956015,1.166740375156986,0.25037299435636534,0.2777720215848967,-1.1018099985714358,-0.7457982944256178,1.948297857660052,-0.6573288236107341,2.0577801240080538,0.0
0.47641234047202324,-0.8337515339510118,0.6395840935250292,0.2627273589570814,0.09396540905371555,1.6762460194326347,1.6736741507292656,-0.3484852112228319,-1.0267656078612295,0.019368098665505054,0.0
-0.0581524567859089,-0.3792078685317814,-0.5957829670660992,-0.25178839724248386,-0.05897858413015036,-0.06887014063046558,1.290291212198682,-0.13166659908455813,0.07756093104037581,-0.2589433940182161,0.0
-0.5063576325366093,-0.8328768253290654,-0.4918543615672072,0.9774533287795772,0.032672557114831524,-0.6534945588710459,1.3991349338686483,-0.5092312015006967,0.44009008315341774,-0.2906030925159809,0.0
1.5072803511556534,-0.4961156653916229,-0.5103435939631307,-0.1697658581270348,-1.237380104587855,-0.14007132306585937,-0.8362554137903042,1.206782287915571,-0.21349047426328552,-1.3550367814394244,0.0
-0.4244746853714572,1.2338295469527991,-1.5327274972759193,-1.0836212799658316,-0.6640664527541568,-0.7065948099701457,0.48815264028736466,-0.34531838981846735,1.665699044367528,0.11917206449016678,0.0
0.6624282987697383,0.06805403059419934,0.9569515855550046,1.5082101742447882,0.6349901268290327,-0.2548321700351002,-0.9417727474933265,-0.4447890879784448,-0.24523498404125105,0.14066406395978387,0.0
-0.3467035162750483,0.08300118358230642,-1.508407069936702,-0.06639062054712287,-1.0120424438336075,1.5833946381938178,1.0035813837965903,1.661319016414966,0.9928996155026505,0.7124217297556521,0.0
-0.9205633372113763,-1.1125619069585968,-0.679579818256034,0.0347695808589158,-0.36483743530463186,-1.0687575095155382,0.008356572718804217,0.028134109616987906,0.726292062324649,-0.3470833302293816,0.0
-0.06888445109609986,-0.6764527390101855,0.1354439597219239,0.24287436796346362,-0.6505270417205242,-1.1500498303322606,0.3350161525524047,-1.5111836824617604,1.4152400177524205,-0.5170448012112462,0.0
1.221716042338357,-1.0833475777780703,1.1233763237277965,0.7876742699247616,0.05472735333707841,-0.5408123564841376,1.498955727670862,0.33185654368458206,1.3932223816034108,0.675127448768228,0.0
0.5738158923981451,-0.3432252483976235,-0.9547958928585075,-0.63977490161028,-0.2364816675461786,-0.620540311583641,0.11847328458406761,-0.4276167851457637,1.8343398830988171,1.131011146670272,0.0
-0.9649161832022991,-0.6067154611303421,-0.2481620302806074,-1.5629444385127589,-1.4047883553613159,0.015090416943658693,-0.604647288897332,0.25357670008472855,-1.512496385854346,-0.38044772929109294,0.0
0.2764307732045551,1.4156490518680638,0.6040830271250224,2.233033237344294,0.556986150492089,-0.4995720525851634,-1.1117763045675202,1.2794925416665022,0.9789427438529117,1.2976007151447115,0.0
-0.7522915634633913,-0.731208088622681,1.0565606130738139,-0.3101237792100571,1.1560006485634629,-0.9005173635287919,-0.4947021781618985,-0.7449191382286974,-0.8060386989209347,0.33886476771787516,0.0
-0.36191283424199994,0.9680328675437259,1.0115906677374737,0.18309775550529334,-1.656180051629377,-1.5208124572630977,0.9147904127410867,-0.08362451655854161,1.6564029023411482,1.7808197720773427,0.0
0.28906508828637695,-0.1301962483007812,0.488590216032039,1.9047967305836333,-1.0225047677087513,-0.6820040863150275,-0.22269120084716176,0.053597013790047617,1.1073135044384885,-0.934436483875395,0.0
-0.8040746321838678,-0.35472834332632547,-0.33139258546278555,0.5501694330314879,1.215417695430259,-0.7436778737978443,0.0036771674076969255,1.5950705709689557,1.554447812761892,-0.796799480259499,0.0
-0.07239870998680219,-0.12144824871088171,0.6383004095947032,-0.0407213822588061,0.8604308577658897,0.30192603349100916,-0.5290142887428968,-2.3394401844395576,0.43218310936560994,-0.7231173041443851,0.0
0.5364208681716579,-1.0618502553799183,4.016222163593807,-0.53685518040164,1.3789255979729913,-0.854400032183406,0.2798191851631735,1.1518293145938217,0.3064306242673456,1.6062191402817318,0.0
-0.12931972986086718,-1.4669118011383395,0.39196938195957726,1.681506843944044,-1.1534386958514025,-0.07780229444935971,0.9195323220507166,1.1313782297552046,-1.4811183763365485,-1.2885960244660464,0.0
-0.854209768892988,-0.652965221755014,0.1926547040794355,-0.28505394713761334,-0.14054475518906534,1.330033773256062,0.2351006848009894,0.1449447045564731,0.04194843700805216,0.8207825046765784,0.0
1.5082954316096049,1.907102838671463,-1.315368681429053,-0.7402299350731097,-0.6452795699411393,1.2335361507452662,1.2267212084852288,0.6061181637715347,0.3711217553180362,-0.18689843522132948,0.0
-0.6719929452743872,-0.4883922752638974,-1.2525246167189656,1.3075345983181905,0.44925216849278843,1.3627094289343675,0.8618106931754276,-0.2824167676564023,1.623626032130448,0.04991056770026515,0.0
1.1532593557436024,0.8389223029550751,1.3832190816541658,-1.1750294502115692,-0.013541112536417411,0.39207631215828725,2.0394782100277133,1.6189193736644802,0.014233040147203115,0.08825093451412493,0.0
0.14389637133313962,0.2934732526186487,1.3373483266438977,0.5286656250242645,-0.3406552391111601,1.5617350803455157,0.29694604359407123,-0.8509903086096844,1.0769161536186271,0.24979222650085092,0.0
-1.3217189406586094,1.2548982334648542,-0.05214890441607921,0.03352253414418924,-1.5802455112912166,-1.0029252286796033,-1.2194033481383144,-0.4206807465847763,-0.966951581957501,0.27458795888422516,0.0
1.6384527630276633,0.5004469432943901,-0.25688195580733225,0.7501598496124822,2.6339637488120355,-0.9925784746045601,0.25719058666411543,-0.13360955385887427,0.8898945067012083,-2.1242516095945136,0.0
1.176618791510441,-0.2470464160345959,-0.18589460183239162,-0.5777540981434532,0.8268197862543629,0.5310202914208336,-0.42228154412333707,-0.25080296606578123,-0.07460868406443856,0.9818676939788653,0.0
1.1327347440241453,1.478414483504132,-1.6378548296745745,1.2107891094372976,0.826469872052316,-1.1569642684213641,1.266297203336832,0.04703809299453754,0.8944598512058833,2.0239568424722276,0.0
0.7608076143739209,-0.4732266588271981,-0.7921782597526258,-0.269085228314143,-0.3938050218943628,1.1123319123465647,-0.7238788194568717,-0.07808002628596239,-0.3664110932208982,-0.6661319409991259,0.0
0.005089110372552974,1.5654020274904128,-1.3628697156357164,0.22428170218874335,-1.3724098921169865,-0.0023285172305620885,-0.8410007883178018,0.6205058306310861,-0.9021864323020458,-1.7348037399976024,0.0
-0.2375629565313991,0.10033707107566865,0.03989235789141396,-0.8403919139051732,-1.3288016376830638,-0.5952841324228277,1.4676288307611907,-2.114060052177755,2.374066615635735,1.4214641480177292,0.0
3.0889977523966055,1.1575594901760675,0.0032818317452920835,0.5106952836024409,-0.834744071963463,0.22869662854540893,0.1823686118770792,-0.46778511359234826,0.7963914916529219,-0.8050984674159554,0.0
0.01249229078222624,-0.8803269601773457,0.8169653901770703,0.5369121894236937,-1.7416986386385371,0.599043829339939,-1.1993374731680306,-0.34378137260905317,0.173932340455026,0.2526134827306648,0.0
0.9764084503287578,-1.0673655636636616,1.8800112610167767,1.1119457740884007,-0.16769632354531755,0.649321443740933,0.3134521895262636,1.0671285120832392,-0.14192618047376543,-0.5772622255337263,0.0
0.2268457606985265,1.430927942738874,0.6636193196485888,0.5922078945786401,1.385579353974316,0.665313451916087,-1.2466707277126299,-0.5202290898098092,1.570259485099043,-0.3122038199501817,0.0
-1.2055759179729135,-0.4744584815932064,-1.7514926607627377,0.8449613022777452,1.93232608152768,1.5560434079635992,1.8078880716031078,1.319008406661689,-0.7978050153139928,0.5717107619229614,0.0
-0.21165590973474796,-0.27312081127136006,-0.20260553964135508,0.1846560292940815,0.19213240271899512,-0.6874688770849292,0.32074275179628015,0.895853901368591,-0.009102900619497194,1.0117211926669298,0.0
1.8718402034185069,-0.17744806814772007,0.7939958316961359,1.7573209939028946,0.9432649015898136,0.8123463979968211,0.751406866783832,0.4511795435337219,0.5057406757126529,0.7079659382067499,0.0
1.6067331029231875,1.2055894946682677,0.32036871950153223,0.906977441596848,-1.749829165476734,1.1160756352415528,1.0107470505510248,0.3403565972450209,-0.44845690403034644,0.8922491335933552,0.0
-0.3718565036668847,0.9648388561997077,-1.1619685427143407,1.8354063632806694,0.1527040344153869,0.5592367054177979,-0.7652816601819403,-1.3262113680238972,-0.2923714433443384,1.5720552647918054,0.0
0.41627190010861126,-0.2029069253017598,0.374341962061885,-1.415986195968508,-1.245518898597917,-1.1637880201157424,-0.8265140084465353,-0.6586472243649713,1.6581151637080982,-0.26626215504967965,0.0
-0.0019271055228227492,-1.8587662133999838,2.364990811344208,0.48672782609953474,0.9128423708500935,-1.2485867813350373,-0.20749730946120065,3.0787160273254837,-0.9431831209179844,0.1784643796602081,0.0
0.9808149435074489,0.5964085671035351,-0.3750106274401771,-1.0850387500796508,0.8432650145581574,0.29070631524885887,-0.3487363088310435,-0.210086230926246,0.4616148851766329,-0.8714063169936387,0.0
-1.2654602098524599,-0.5438393109409078,-0.37169630013305766,0.8741516140740042,0.0009667115650933892,0.5173875458488902,-0.4960610392411671,-0.3686221657766637,0.010848723727235545,-0.12262995215801883,0.0
-0.2759033586220393,0.14181245794029293,-0.19642840976032772,1.4325200401975071,-0.368092701918009,-0.9458871112166729,1.8679856694443673,-0.008143438596343366,-1.5776328753513977,1.1026629657249316,0.0
2.637941091015142,0.6647065040091502,-1.2628583768071615,-0.3554992138108068,0.3840672596110971,-0.34812037315944366,1.150910376303016,-0.5504534821020455,-0.23665163641306397,0.6451356117587631,0.0
0.047061773636009455,-1.012149705383823,-0.07008484551025343,-0.8168424104924037,1.3455225861390527,-0.8677277378826397,1.5293678277179825,-0.877205159059588,1.2404169474666218,-1.5055534501115166,0.0
-0.3047019882848051,-0.029515928393569524,-1.0110362056078122,-1.4144140471885602,-0.01878890327895981,-1.6310949690496759,-0.8752597900450498,1.6891081554973972,-1.4400646445308605,-1.135801561703961,0.0
-0.3581005575383247,1.562767003505526,-2.324668571428023,-1.6146794326719334,-2.328434567235605,1.1253224992453308,-1.9937491760947634,-0.958613240304457,0.9100637671690788,1.4786788045276495,0.0
-0.11746148374568541,0.7480309300339255,-2.0229464941712036,0.5468071252217261,-0.2544371350570956,-0.355083567982198,-0.5456510589552969,-0.4288269003604721,-0.7405951651625295,0.17331762248584112,0.0
-0.38529368835161176,-0.23117307813298582,1.1141881528863067,-1.3259536764146986,0.3093700534458882,-0.07618073703934557,-0.9490741553448069,0.3192484445674217,-0.25912900803850303,0.4402436145103493,0.0
0.8806684308863106,-1.4689368940467427,1.0064141381613636,-2.122664865486795,0.8814366812421747,0.24857317252242742,-2.6266091364585233,-0.3777254608323677,-0.6103074795640449,1.1348810005524939,0.0
-0.031337866404961966,-0.8763417440428664,1.0698092839856286,-1.1473836536518263,1.2111140589026814,1.389888477538801,1.2366162882652958,0.05306202849879315,1.6026459926298526,-1.2738152404544543,0.0
1.157478252605242,0.5781251235771405,0.623679162375969,0.1443964766721138,-0.501900682635536,1.2632559382612332,-0.16265598070526863,-0.5682634146310567,0.9785934676772183,-0.29169543408779613,0.0
0.07358313272212613,-0.0997136476028191,-0.12648727129002307,-0.5976955590776797,0.6507056391032812,-0.6995831468563377,0.5061695556308271,1.1799476887557876,-0.27379442864121206,-0.49211341509877377,0.0
0.5169864928343288,-0.3489352688690549,-0.02213949387804601,0.46923577402967354,0.05612430770060286,-0.5059973791258519,-0.32853000280913824,0.2786287615647109,-1.707430026778709,0.6596813176674299,0.0
-1.043644412732935,2.673003700182129,-0.33098383471628995,0.02615040947184149,-0.7662584936330685,-1.8335576540116878,0.7363803593344131,-1.427797277874941,-0.7555877527178597,-0.5330852023930096,0.0
-0.31904730671824016,1.0602541964402412,-0.9708156164986516,-1.4982953453599905,1.2362849253127024,2.319315477783096,-0.9347285459407254,-1.6790479415666075,-2.3664299901563224,-1.9734091861863476,0.0
0.055950255213567175,-0.9192552799191769,0.9950864545663041,-0.873341501038342,0.1220560150973677,-0.5750806260207877,0.3276269262529656,-2.2935931075978795,0.7278536674745989,-0.7342702240517853,0.0
-0.17681273463149855,-0.12244883200209745,-0.03366057321594096,-0.7361647731557717,-1.3725908168277898,-0.15213932404242392,1.7178966220377971,-0.19526707250382078,0.07944483888875462,-0.4573818094293313,0.0
-0.8823592745688271,0.8928302328429258,-0.7655206511523758,1.1106251446732893,1.7634104630084013,-0.41977540760025495,-1.0376371141564624,0.17736170702468995,-0.21210898811270235,-0.8538008225473942,0.0
0.03327219261789864,3.028006877824245,-0.6483707061001474,1.1661265549310353,-0.9266164825353557,1.1276309862696927,1.543094463681201,0.11360980871540935,0.17829489596940837,0.8818487282060704,0.0
-0.6218555136936288,0.3629646109887347,0.2390220848168086,0.25495695884909975,-0.2113680278439267,0.0040936891970736996,-0.13036529499359698,1.227207380359365,1.3331399667362638,-0.17001117031493773,0.0
0.6074909751292826,0.27444095348892017,-0.13605061590267753,0.8942090974451748,-0.14090309261928435,0.5188518916487829,-1.074525548423618,0.8493440454078454,-2.207966600300059,-0.40557042197980664,0.0
-0.37761934264543856,0.02160675660863039,-0.6639646663061978,-1.1212814063914394,0.5822778888732432,-0.9755017437802227,-0.16240495114450182,-1.5517375687001367,1.6189584853449568,0.24017829805862237,0.0
-0.16368345602020232,-1.5313511132882196,0.3015665110755602,0.08233453467484134,-0.05081238013527716,2.3086725954177245,-0.5144577465351,-0.3148564273600688,-0.48371275743487824,-0.8562869055601267,0.0
-0.37532380104233104,0.8425325419332304,0.9910509028472531,3.023820145966605,1.4449575904750995,-0.5933150183124768,0.899496937035649,-0.9788681205488898,0.8100379511542021,-0.3940577902361394,0.0
1.1396675665623628,1.437663766080095,-1.4045606723012063,-0.26069106762873223,0.2831059509280389,0.2673680830274166,-1.1588358173765143,0.4338987842480984,0.8008130860945732,-0.2582697853352385,0.0
0.07446939629724543,-1.1194079682520033,0.24078694963201214,0.007398072721531225,-0.02336098840703837,1.4955092508383647,0.710857245007446,-0.734643263495122,-1.2558799094552489,0.5022148357941502,0.0
0.12090632259489685,-0.004755194109322386,0.61560592858949,1.246753056872835,0.8913188833244672,-0.6439534257240853,0.4854724546856327,-1.0029446830331927,-0.3018654840524612,1.0265197132953658,0.0
-0.6334275527097637,1.0521841978234676,0.2599050420413756,0.5290744037477978,0.7943010448232026,0.6182368627665177,-0.09405281589451567,-0.11246644481844198,0.6765260913493181,0.16462896479334155,0.0
0.2916132019469778,-1.3506536876322466,1.3893708264011817,-0.17597732520452478,0.9843646824594864,-1.4961253894434665,0.13712833520440584,-0.6130777721585239,0.30367287852551555,2.2118818949735655,0.0
-0.5081923505916052,-0.7189056680299087,0.02599514022410972,-0.724821126478782,1.0386218914034138,0.29808748473385394,-0.5168642068431111,0.4438403485234293,-1.0480269098754533,-0.25347581277418957,0.0
-0.37161361102040996,0.35098400797069046,-0.06067610440751278,0.08635187325289354,-0.9454193741414215,-0.7108797865694418,-1.373574646012396,0.1443181901820199,1.7519329447978211,0.07372791405197608,0.0
0.8716254993986344,1.2888044248342445,-0.23717540674124316,-1.5648160475567956,-0.07811475048094242,-1.574288683693732,-1.972140326442472,-2.2016425616400137,0.4809831944823891,0.6512118910888779,0.0
-0.42167413767636075,-0.3750767752843821,-0.006995295317630417,-0.6376985984530802,-0.6132873802676756,-2.2567713158174336,0.6527397501632104,-0.5058415369570343,-0.826984109417475,-0.38195459680227556,0.0
-0.5639431948870903,-0.46337758186175504,1.0505018804380697,0.18686381410423977,1.1109607695364268,1.8320297576415818,-2.342361077037317,-0.709606218763323,-0.21934272775724192,-0.16147770676070902,0.0
-1.1997865549284383,0.16577022109220668,-1.7115633399489425,0.7213538229364256,-1.6021916991977958,-0.979282992997766,-0.046696085256892464,-2.316468437186078,-0.7905424194311569,-0.1553440165349526,0.0
-1.171459144752438,1.3688569416697407,1.0936914989492887,1.476504055788448,0.8754274316797964,-0.7895007962743591,-0.5986377375823576,0.2204616591696721,-0.08880124232618043,1.2727632325073683,0.0
-2.1979685799607447,-0.873495273707647,1.3116357219284243,0.8973193450821453,-0.4406177272011123,0.27420479756511246,1.5780413650337592,0.3447726122597266,-2.0320822534828085,0.24078775040202272,0.0
0.3085948140997632,-1.0788371555628646,0.0030674163742079176,-0.6042174241519757,1.3490599411989703,-0.5130712417166945,-0.9821197421323349,0.7761014935599952,-0.43860839969529003,-0.16512946211374022,0.0
2.591963235549729,0.04013110650395994,0.3115162434397794,0.6327634155965668,-0.5049710210121781,0.21633232269046268,-1.055285300160609,2.4208065386593676,-1.2202092376007398,0.6984502888839244,0.0
0.09640939686724144,-1.1811207353030018,-1.8050310074080278,0.24088683119976048,0.11138535466893272,1.7214785889443411,-0.9465626500233728,2.1187507953570868,-0.4912884770665042,0.25350527509084364,0.0
0.31319632567925254,-0.7613278780311055,0.9838864378595124,-0.8873995311876297,1.4540368193013666,-0.3806921645233244,-1.197169092020304,0.1583404847102727,0.7925545387892674,-0.6414787688275276,0.0
0.772348688459369,-1.7008103726275208,-1.0465628416572377,0.6462565873201753,0.10441595037771662,-0.4223230872300296,0.861182831017097,0.5891584011658031,-1.077489655628941,0.8899084335621311,0.0
-0.2880664961603653,-1.1125992029073166,0.7286628457363411,0.9100723575813744,-0.5382479753634736,-0.5588808030008615,0.5302070414871911,-0.10001525892169515,-0.179437389759806,-0.1457596034992085,0.0
0.8035765652793414,0.5911340173966889,-1.0102653364051515,1.0250361838668864,-0.4178230229822435,0.07568061580068722,-0.4650193214280824,-0.8397505675202581,-0.04327925099424741,-0.1178994347117094,0.0
-0.8865104061668092,1.9775303200727188,0.013784814665864826,0.5213072421068727,0.6511961191672971,-0.7452952664569318,-1.0370374874216823,-0.30804016846369386,-0.8257991870059073,1.0558748652271654,0.0
0.23122191612853726,0.4474700550686681,-1.4158239970924078,1.5431439874967214,0.4360350328576438,-0.4052354202086486,-0.537522829846714,0.27654871418428195,-0.9551070972400495,-1.249127634513919,0.0
0.03103465865464361,1.8777503756674716,1.0180691872958902,0.988705932577859,0.781770417698822,1.2363719301868656,0.6461076576061211,0.22734788784924398,-0.3891789162362722,2.8750647812330383,0.0
-1.4059559947883142,0.25739418960076377,0.1481876570532799,1.8210016571917194,-0.2859276773132593,-0.474017164236036,-1.1477612645025328,-2.6338845815116207,0.44148989764884045,0.41921858912767834,0.0
-0.14329225499678003,-0.29180618613125764,-0.1359637879519035,-0.42948853593553843,-0.5012241936551813,0.42425853828169013,-0.4381844625620051,0.018758417643337855,-0.4601449276418312,0.563722104180277,0.0
-0.986417547669347,-0.417741212622726,0.07407246266479041,-0.08177984366914005,-0.9867758616918781,0.08869949370275762,0.07565805673282931,-0.7535351266765027,-0.41594851267851485,-0.7993475604646213,0.0
-0.04770890851444058,-0.36559507453929285,-0.694378474336957,1.2580539056148683,-0.37606435106368175,1.1400203529788289,-0.5401542025000112,1.2856610128309651,0.725882267545539,-1.153991508421207,0.0
0.6868294638127226,-0.15638044111317706,0.45003422343228616,-0.74641606670712,0.20092405781923262,-0.305138006012172,1.167363693226881,1.4578310938728416,-0.3188237032106092,1.330188575075877,0.0
1.1007749581738386,-0.6345697849746629,0.48087141936907557,0.345345840939212,-1.0032831108780431,-1.099085436208187,-0.6250894496604642,-1.5434821109046388,-1.2707509612752752,-0.4542183149205005,0.0
0.8260183850855543,0.7300852718275024,-1.7436198461343797,-0.6283418989763392,-0.8707323593201507,0.28508091761387205,0.8502035760670603,0.9130376252450559,-1.2171090258065849,-1.3724173211423654,0.0
3.1385121763557255,-0.23145299199239733,0.9057063794039234,-1.6128882074512654,0.5962203130305245,0.5610055749514943,-1.1924984082793368,-0.6372404162872825,1.21476631665899,-0.3172221903302686,0.0
-1.9086193089175867,1.7047903023422373,-1.250383828704279,0.26463057727276806,0.27504301757617344,-1.4378591291686134,0.14166573318095577,0.5302573654100254,1.6746291833745086,-1.1656950107920854,0.0
-1.3892256733809238,0.6872788638906486,-0.9205676865233475,0.0017236696424569567,1.4675441705420165,0.7134770670991489,-0.35006353414983366,-0.9781148350100006,-0.9686413892661936,-1.13334025636412,0.0
